tweet_raw,tweet,date,tweet_id
Our hearts go out to the people of Missouri as they woke up to assess the damage from storms. You are strong and resilient and we are here to assist. ://t.co/paeOVcUQWn,our hearts go out to the people of missouri as they woke up to assess the damage from storms. you are strong and resilient and we are here to assist. ://t.co/paeovcuqwn,5/23/19 17:05,1.13E+18
When the Democrats in Congress refinish for the 5th time their Fake work on their very disappointing Mueller Report finding they will have the time to get the REAL work of the people done. Move quickly!,when the democrats in congress refinish for the 5th time their fake work on their very disappointing mueller report finding they will have the time to get the real work of the people done. move quickly!,5/23/19 14:27,1.13E+18
I was extremely calm yesterday with my meeting with Pelosi and Schumer knowing that they would say I was raging which they always do along with their partner the Fake News Media. Well so many stories about the meeting use the Rage narrative anyway - Fake &amp; Corrupt Press!,i was extremely calm yesterday with my meeting with pelosi and schumer knowing that they would say i was raging which they always do along with their partner the fake news media. well so many stories about the meeting use the rage narrative anyway - fake &amp; corrupt press!,5/23/19 14:13,1.13E+18
Rex Tillerson a man who is __dumb as a rock__ and totally ill prepared and ill equipped to be Secretary of State made up a story (he got fired) that I was out-prepared by Vladimir Putin at a meeting in Hamburg Germany. I don__t think Putin would agree. Look how the U.S. is doing!,rex tillerson a man who is __dumb as a rock__ and totally ill prepared and ill equipped to be secretary of state made up a story (he got fired) that i was out-prepared by vladimir putin at a meeting in hamburg germany. i don__t think putin would agree. look how the u.s. is doing!,5/23/19 12:29,1.13E+18
The Democrats have become known as THE DO NOTHING PARTY!,the democrats have become known as the do nothing party!,5/23/19 11:58,1.13E+18
....drug prices pre-existing conditions and our great Vets. All they are geared up to do six committees is squander time day after day trying to find anything which will be bad for me. A pure fishing expedition like this never happened before &amp; it should never happen again!,....drug prices pre-existing conditions and our great vets. all they are geared up to do six committees is squander time day after day trying to find anything which will be bad for me. a pure fishing expedition like this never happened before &amp; it should never happen again!,5/23/19 11:56,1.13E+18
The Democrats are getting nothing done in Congress. All of their effort is about a Re-Do of the Mueller Report which didn__t turn out the way they wanted. It is not possible for them to investigate and legislate at the same time. Their heart is not into Infrastructure lower.....,the democrats are getting nothing done in congress. all of their effort is about a re-do of the mueller report which didn__t turn out the way they wanted. it is not possible for them to investigate and legislate at the same time. their heart is not into infrastructure lower.....,5/23/19 11:56,1.13E+18
RT @TomFitton: .@RealDonaldTrump faces a criminal conspiracy against him.... ://t.co/JbxAxW3Sha,rt @tomfitton: .@realdonaldtrump faces a criminal conspiracy against him.... ://t.co/jbxaxw3sha,5/23/19 3:59,1.13E+18
Democrats don__t want to fix the loopholes at the Border. They don__t want to do anything. Open Borders and crime!,democrats don__t want to fix the loopholes at the border. they don__t want to do anything. open borders and crime!,5/23/19 2:54,1.13E+18
Zero is getting done with the Democrats in charge of the House. All they want to do is put the Mueller Report behind them and start all over again. No Do-Overs!,zero is getting done with the democrats in charge of the house. all they want to do is put the mueller report behind them and start all over again. no do-overs!,5/23/19 2:31,1.13E+18
In a letter to her House colleagues Nancy Pelosi said: __President Trump had a temper tantrum for us all to see.__ This is not true. I was purposely very polite and calm much as I was minutes later with the press in the Rose Garden. Can be easily proven. It is all such a lie!,in a letter to her house colleagues nancy pelosi said: __president trump had a temper tantrum for us all to see.__ this is not true. i was purposely very polite and calm much as i was minutes later with the press in the rose garden. can be easily proven. it is all such a lie!,5/23/19 2:28,1.13E+18
I want to welcome you all to the @WhiteHouse as we award our very bravest law enforcement officers and firefighters our nation__s highest public safety award __ The Medal of Valor...://t.co/68EeQk8ZHr,i want to welcome you all to the @whitehouse as we award our very bravest law enforcement officers and firefighters our nation__s highest public safety award __ the medal of valor...://t.co/68eeqk8zhr,5/22/19 20:46,1.13E+18
....Democrat leadership is tearing the United States apart but I will continue to set records for the American People __ and Nancy thank you so much for your prayers I know you truly mean it!,....democrat leadership is tearing the united states apart but i will continue to set records for the american people __ and nancy thank you so much for your prayers i know you truly mean it!,5/22/19 17:02,1.13E+18
....But they really want a do-over! You can__t investigate and legislate simultaneously - it just doesn__t work that way. You can__t go down two tracks at the same time. Let Chuck Nancy Jerry Adam and all of the rest finish playing their games....,....but they really want a do-over! you can__t investigate and legislate simultaneously - it just doesn__t work that way. you can__t go down two tracks at the same time. let chuck nancy jerry adam and all of the rest finish playing their games....,5/22/19 17:01,1.13E+18
....In the meantime my Administration is achieving things that have never been done before including unleashing perhaps the Greatest Economy in our Country__s history....,....in the meantime my administration is achieving things that have never been done before including unleashing perhaps the greatest economy in our country__s history....,5/22/19 17:01,1.13E+18
So sad that Nancy Pelosi and Chuck Schumer will never be able to see or understand the great promise of our Country. They can continue the Witch Hunt which has already cost $40M and been a tremendous waste of time and energy for everyone in America or get back to work....,so sad that nancy pelosi and chuck schumer will never be able to see or understand the great promise of our country. they can continue the witch hunt which has already cost $40m and been a tremendous waste of time and energy for everyone in america or get back to work....,5/22/19 17:01,1.13E+18
://t.co/Oe8E5kk8OA,://t.co/oe8e5kk8oa,5/22/19 16:57,1.13E+18
As I have long been saying and has now been proven out this is a Witch Hunt against the Republican Party and myself and it was the other side that caused the problem not us!,as i have long been saying and has now been proven out this is a witch hunt against the republican party and myself and it was the other side that caused the problem not us!,5/22/19 15:15,1.13E+18
..BETWEEN RUSSIA AND THE TRUMP CAMPAIGN. Mr. McGahn can be forgiven for declining the honor of appearing in Mr. Nadler__s pseudo-impeachment drama.__ Wall Street Journal Editorial BoardToday - May 21 2019,..between russia and the trump campaign. mr. mcgahn can be forgiven for declining the honor of appearing in mr. nadler__s pseudo-impeachment drama.__ wall street journal editorial boardtoday - may 21 2019,5/22/19 15:11,1.13E+18
__He (Jerry Nadler) wants a show. He wants to use Mr. McGahn as a prop to spend three hours claiming that Mr. Trump tried to obstruct the Mueller investigation. YET MR. MUELLER WASN__T OBSTRUCTED IN ANY WAY HIS COPIOUS REPORT WAS RELEASED FOR ALL TO SEE &amp; THERE WAS NO COLLUSION..,__he (jerry nadler) wants a show. he wants to use mr. mcgahn as a prop to spend three hours claiming that mr. trump tried to obstruct the mueller investigation. yet mr. mueller wasn__t obstructed in any way his copious report was released for all to see &amp; there was no collusion..,5/22/19 15:11,1.13E+18
__The Democrats are in danger of becoming irrelevant because of their decision to keep taking the country on wild goose chases. They ought to start governing. You know for a change.__  Michael Goodwin @newyorkpost,__the democrats are in danger of becoming irrelevant because of their decision to keep taking the country on wild goose chases. they ought to start governing. you know for a change.__  michael goodwin @newyorkpost,5/22/19 13:54,1.13E+18
Everybody including me thought that when the 40 Million Dollar Mueller Report was released with No Collusion and No Obstruction (of a crime caused by others) that was the end. But no the Democrats want to keep it going in an effort to help them in 2020. Bad for the Country!,everybody including me thought that when the 40 million dollar mueller report was released with no collusion and no obstruction (of a crime caused by others) that was the end. but no the democrats want to keep it going in an effort to help them in 2020. bad for the country!,5/22/19 13:50,1.13E+18
Much of the Wall being built at the Southern Border is a complete demolition and rebuilding of old and worthless barriers with a brand new Wall and footings. Problem is the Haters say that is not a new Wall but rather a renovation. Wrong and we must build where most needed....,much of the wall being built at the southern border is a complete demolition and rebuilding of old and worthless barriers with a brand new wall and footings. problem is the haters say that is not a new wall but rather a renovation. wrong and we must build where most needed....,5/22/19 11:22,1.13E+18
Also tremendous work is being done on pure renovation - fixing existing Walls that are in bad condition and ineffective and bringing them to a very high standard!,also tremendous work is being done on pure renovation - fixing existing walls that are in bad condition and ineffective and bringing them to a very high standard!,5/22/19 11:22,1.13E+18
Without the ILLEGAL Witch Hunt my poll numbers especially because of our historically __great__ economy would be at 65%. Too bad! The greatest Hoax in American History.,without the illegal witch hunt my poll numbers especially because of our historically __great__ economy would be at 65%. too bad! the greatest hoax in american history.,5/22/19 11:00,1.13E+18
RT @senatemajldr: Today tens of thousands of peace officers gathered in our nation__s capital to honor the service and sacrifice of their f__,rt @senatemajldr: today tens of thousands of peace officers gathered in our nation__s capital to honor the service and sacrifice of their f__,5/22/19 10:50,1.13E+18
RT @DevinNunes: __Warrior for the western alliance__ ___ - Why does he wait 2 months to bring USA this important information?  ://t.co/tY0__,rt @devinnunes: __warrior for the western alliance__ ___ - why does he wait 2 months to bring usa this important information?  ://t.co/ty0__,5/22/19 10:48,1.13E+18
RT @DevinNunes: Mueller changed everything- __@ByronYork__ #muellerdossier  ://t.co/BU8rGW35CM,rt @devinnunes: mueller changed everything- __@byronyork__ #muellerdossier  ://t.co/bu8rgw35cm,5/22/19 10:46,1.13E+18
RT @LindseyGrahamSC: The only way to protect Americans serving overseas is to have their back. I am proud President Trump is standing up__,rt @lindseygrahamsc: the only way to protect americans serving overseas is to have their back. i am proud president trump is standing up__,5/22/19 10:44,1.13E+18
RT @LindseyGrahamSC: Very pleased to have confirmed another conservative judge to the Ninth Circuit. Daniel Collins will be an outstanding__,rt @lindseygrahamsc: very pleased to have confirmed another conservative judge to the ninth circuit. daniel collins will be an outstanding__,5/22/19 10:44,1.13E+18
RT @GOPoversight: #ICYMI: Watch @RepMarkMeadows's opening statement from today's Government Operations Subcommittee hearing.Mr. Meadows i__,rt @gopoversight: #icymi: watch @repmarkmeadows's opening statement from today's government operations subcommittee hearing.mr. meadows i__,5/22/19 10:43,1.13E+18
RT @ChuckGrassley: Thx to Pres Trump/Amb Lighthizer &amp; Canada/Mexico for working to get to this pt Now it__s time for Congress to do its job__,rt @chuckgrassley: thx to pres trump/amb lighthizer &amp; canada/mexico for working to get to this pt now it__s time for congress to do its job__,5/22/19 10:41,1.13E+18
RT @ChuckGrassley: Another trade breakthru 2day w Japan lifting restrictions on US beef products. US beef into Japan has been 1 of the most__,rt @chuckgrassley: another trade breakthru 2day w japan lifting restrictions on us beef products. us beef into japan has been 1 of the most__,5/22/19 10:40,1.13E+18
"RT @dcexaminer: .@RepMarkMeadows: Declassification of Russia investigation docs is ""right around the corner."" ://t.co/6CpqRdCD8V","rt @dcexaminer: .@repmarkmeadows: declassification of russia investigation docs is ""right around the corner."" ://t.co/6cpqrdcd8v",5/22/19 10:40,1.13E+18
RT @RepMarkMeadows: This week you__ll see more efforts from Democrats to re-do the Mueller investigation__hoping this time they__ll stumble on__,rt @repmarkmeadows: this week you__ll see more efforts from democrats to re-do the mueller investigation__hoping this time they__ll stumble on__,5/22/19 10:39,1.13E+18
RT @RepMarkMeadows: A question every American should ask: what on earth was the point of a taxpayer funded special counsel if we__re going t__,rt @repmarkmeadows: a question every american should ask: what on earth was the point of a taxpayer funded special counsel if we__re going t__,5/22/19 10:38,1.13E+18
RT @J_TrumpIN: Twitter VICIOUS censorship still hitting  MAGA movement HARD.JAMES WOODS SUSPENDED DAY 32!If you think this is TOTAL BS__,rt @j_trumpin: twitter vicious censorship still hitting  maga movement hard.james woods suspended day 32!if you think this is total bs__,5/22/19 10:37,1.13E+18
PRESIDENTIAL HARASSMENT!,presidential harassment!,5/22/19 10:03,1.13E+18
The Democrats are getting ZERO work done in Congress. All they are focused on is trying to prove the Mueller Report wrong the Witch Hunt!,the democrats are getting zero work done in congress. all they are focused on is trying to prove the mueller report wrong the witch hunt!,5/22/19 10:02,1.13E+18
After two years of an expensive and comprehensive Witch Hunt the Democrats don__t like the result and they want a DO OVER. In other words the Witch Hunt continues!,after two years of an expensive and comprehensive witch hunt the democrats don__t like the result and they want a do over. in other words the witch hunt continues!,5/22/19 9:58,1.13E+18
Everything the Democrats are asking me for is based on an illegally started investigation that failed for them especially when the Mueller Report came back with a NO COLLUSION finding. Now they say Impeach President Trump even though he did nothin wrong while they __fish!__,everything the democrats are asking me for is based on an illegally started investigation that failed for them especially when the mueller report came back with a no collusion finding. now they say impeach president trump even though he did nothin wrong while they __fish!__,5/22/19 9:55,1.13E+18
Congratulations to Governor @MattBevin on winning the Republican Primary for Governor tonight in the Great State of KENTUCKY. Matt you are doing a fantastic job!,congratulations to governor @mattbevin on winning the republican primary for governor tonight in the great state of kentucky. matt you are doing a fantastic job!,5/22/19 2:29,1.13E+18
Great news for Republicans: Fred Keller has just won the hard fought for Pennsylvania Congressional contest in a LANDSLIDE over 70% of the vote. Thanks to the thousands who showed up for the Rally last night. Congratulations to Fred and his wonderful family!,great news for republicans: fred keller has just won the hard fought for pennsylvania congressional contest in a landslide over 70% of the vote. thanks to the thousands who showed up for the rally last night. congratulations to fred and his wonderful family!,5/22/19 2:20,1.13E+18
John Brennan on the Mueller probe __I don__t know if I received bad information but I THINK I SUSPECTED THAT THERE WAS MORE THAN THERE ACTUALLY WAS.__ Wow he admits he was wrong! Congress should go back to work on drug prices etc.,john brennan on the mueller probe __i don__t know if i received bad information but i think i suspected that there was more than there actually was.__ wow he admits he was wrong! congress should go back to work on drug prices etc.,5/22/19 1:02,1.13E+18
The Democrats are on a fishing expedition wanting to interview the same people and see the same things as we just went through for two years with Robert Mueller and the 18 Angry Dems. Never happened to a president before. Never even happened to President Obama!,the democrats are on a fishing expedition wanting to interview the same people and see the same things as we just went through for two years with robert mueller and the 18 angry dems. never happened to a president before. never even happened to president obama!,5/22/19 0:51,1.13E+18
After spending 40 Million Dollars reviewing 1.4 million pages of documents &amp; interviewing 500 people with the total support of the White House the Mueller Report was a BIG DISAPPOINTMENT to the Democrats so they want a DO OVER. It doesn__t work that way-so bad for our Country!,after spending 40 million dollars reviewing 1.4 million pages of documents &amp; interviewing 500 people with the total support of the white house the mueller report was a big disappointment to the democrats so they want a do over. it doesn__t work that way-so bad for our country!,5/22/19 0:32,1.13E+18
Shahira Knight has done a wonderful job as my Legislative Affairs Director at the White House. She was outstanding for us and for our Country - will be a tremendous success in the private sector!,shahira knight has done a wonderful job as my legislative affairs director at the white house. she was outstanding for us and for our country - will be a tremendous success in the private sector!,5/21/19 22:48,1.13E+18
Wow Mark Levin__s new book opened at #1. It is great __ keep it there for a long time! ://t.co/3F1xybks0R,wow mark levin__s new book opened at #1. it is great __ keep it there for a long time! ://t.co/3f1xybks0r,5/21/19 22:00,1.13E+18
Johnny we will miss you __ you did a great job! ://t.co/eXaASLgeSh,johnny we will miss you __ you did a great job! ://t.co/exaaslgesh,5/21/19 21:53,1.13E+18
So even though I didn__t have to do it with Presidential Privilege I allowed everyone to testify including White House Counsel Don McGahn (for over 30 hours) to Robert Mueller and the 18 Angry Trump-Hating Democrats and they arrived....,so even though i didn__t have to do it with presidential privilege i allowed everyone to testify including white house counsel don mcgahn (for over 30 hours) to robert mueller and the 18 angry trump-hating democrats and they arrived....,5/21/19 21:22,1.13E+18
....at a conclusion of NO COLLUSION and NO OBSTRUCTION! The Dems were unhappy with the outcome of the $40M Mueller Report so now they want a do-over.,....at a conclusion of no collusion and no obstruction! the dems were unhappy with the outcome of the $40m mueller report so now they want a do-over.,5/21/19 21:22,1.13E+18
I am pleased to announce my nomination of Barbara Barrett of Arizona and former Chairman of the Aerospace Corporation to be the next Secretary of the Air Force. She will be an outstanding Secretary! #FlyFightWin,i am pleased to announce my nomination of barbara barrett of arizona and former chairman of the aerospace corporation to be the next secretary of the air force. she will be an outstanding secretary! #flyfightwin,5/21/19 20:52,1.13E+18
Pennsylvania - Don__t forget to get out and VOTE TODAY for Republican Fred Keller for Congress. Fred is Strong on Crime Second Amendment Military Vets and Healthcare. He has my Complete and Total Endorsement!,pennsylvania - don__t forget to get out and vote today for republican fred keller for congress. fred is strong on crime second amendment military vets and healthcare. he has my complete and total endorsement!,5/21/19 16:38,1.13E+18
...Mexico__s attitude is that people from other countries including Mexico should have the right to flow into the U.S. &amp; that U.S. taxpayers should be responsible for the tremendous costs associated w/this illegal migration. Mexico is wrong and I will soon be giving a response!,...mexico__s attitude is that people from other countries including mexico should have the right to flow into the u.s. &amp; that u.s. taxpayers should be responsible for the tremendous costs associated w/this illegal migration. mexico is wrong and i will soon be giving a response!,5/21/19 16:16,1.13E+18
I am very disappointed that Mexico is doing virtually nothing to stop illegal immigrants from coming to our Southern Border where everyone knows that because of the Democrats our Immigration Laws are totally flawed &amp; broken...,i am very disappointed that mexico is doing virtually nothing to stop illegal immigrants from coming to our southern border where everyone knows that because of the democrats our immigration laws are totally flawed &amp; broken...,5/21/19 16:16,1.13E+18
To the great people of Kentucky please go out and vote for Matt Bevin today. Very important. He has done a fantastic job for you and America! #MAGA,to the great people of kentucky please go out and vote for matt bevin today. very important. he has done a fantastic job for you and america! #maga,5/21/19 15:25,1.13E+18
RT @realDonaldTrump: Fred Keller of the Great State of Pennsylvania has been an outstanding State Representative. Now he is running as the__,rt @realdonaldtrump: fred keller of the great state of pennsylvania has been an outstanding state representative. now he is running as the__,5/21/19 11:34,1.13E+18
RT @realDonaldTrump: Megan King who is running for Superior Court Judge in the Pennsylvania election has my Full and Total Endorsement. S__,rt @realdonaldtrump: megan king who is running for superior court judge in the pennsylvania election has my full and total endorsement. s__,5/21/19 11:34,1.13E+18
Just returned to the beautiful @WhiteHouse after a great evening in Pennsylvania! ://t.co/wMeh9k9knv,just returned to the beautiful @whitehouse after a great evening in pennsylvania! ://t.co/wmeh9k9knv,5/21/19 2:06,1.13E+18
Megan King who is running for Superior Court Judge in the Pennsylvania election has my Full and Total Endorsement. She is tough on crime and fully understands all aspects of the law. Vote for Megan tomorrow (Tuesday).,megan king who is running for superior court judge in the pennsylvania election has my full and total endorsement. she is tough on crime and fully understands all aspects of the law. vote for megan tomorrow (tuesday).,5/21/19 2:02,1.13E+18
Massive crowds in Pennsylvania tonight. Thank you for joining me! ://t.co/v1e0d0AHHo,massive crowds in pennsylvania tonight. thank you for joining me! ://t.co/v1e0d0ahho,5/21/19 1:04,1.13E+18
Beautiful evening for a MAKE AMERICA GREAT AGAIN rally tonight in Pennsylvania. Thank you I love you! #MAGA ://t.co/6oqbA5Y5zU,beautiful evening for a make america great again rally tonight in pennsylvania. thank you i love you! #maga ://t.co/6oqba5y5zu,5/21/19 0:45,1.13E+18
Landing shortly in Montoursville Pennsylvania - see everyone shortly! ://t.co/R67IxP3QPL,landing shortly in montoursville pennsylvania - see everyone shortly! ://t.co/r67ixp3qpl,5/20/19 22:39,1.13E+18
Fred Keller of the Great State of Pennsylvania has been an outstanding State Representative. Now he is running as the Republican Nominee for Congress and has my Complete and Total Endorsement. He will do a fantastic job - I look forward to seeing everyone tonight! #MAGA,fred keller of the great state of pennsylvania has been an outstanding state representative. now he is running as the republican nominee for congress and has my complete and total endorsement. he will do a fantastic job - i look forward to seeing everyone tonight! #maga,5/20/19 18:07,1.13E+18
See you tonight at 7:00 P.M. Eastern Montoursville Pennsylvania! #MAGA ://t.co/Ij2AjXfRZa,see you tonight at 7:00 p.m. eastern montoursville pennsylvania! #maga ://t.co/ij2ajxfrza,5/20/19 17:40,1.13E+18
The Fake News put out a typically false statement without any knowledge that the United States was trying to set up a negotiation with Iran. This is a false report....,the fake news put out a typically false statement without any knowledge that the united states was trying to set up a negotiation with iran. this is a false report....,5/20/19 17:30,1.13E+18
....Iran will call us if and when they are ever ready. In the meantime their economy continues to collapse - very sad for the Iranian people!,....iran will call us if and when they are ever ready. in the meantime their economy continues to collapse - very sad for the iranian people!,5/20/19 17:30,1.13E+18
On this Cuban Independence Day we stand by the people of Cuba in their quest for freedom democracy and prosperity. The Cuban regime must end its repression of Cubans &amp; Venezuelans. The United States will not stand idly by as Cuba continues to subvert democracy in the Americas!,on this cuban independence day we stand by the people of cuba in their quest for freedom democracy and prosperity. the cuban regime must end its repression of cubans &amp; venezuelans. the united states will not stand idly by as cuba continues to subvert democracy in the americas!,5/20/19 17:28,1.13E+18
Looks like Bernie Sanders is history. Sleepy Joe Biden is pulling ahead and think about it I__m only here because of Sleepy Joe and the man who took him off the 1% trash heap President O! China wants Sleepy Joe BADLY!,looks like bernie sanders is history. sleepy joe biden is pulling ahead and think about it i__m only here because of sleepy joe and the man who took him off the 1% trash heap president o! china wants sleepy joe badly!,5/20/19 14:08,1.13E+18
Why are the Democrats not looking into all of the crimes committed by Crooked Hillary and the phony Russia Investigation? They would get back their credibility. Jerry Nadler Schiff  would have a whole new future open to them. Perhaps they could even run for President!,why are the democrats not looking into all of the crimes committed by crooked hillary and the phony russia investigation? they would get back their credibility. jerry nadler schiff  would have a whole new future open to them. perhaps they could even run for president!,5/20/19 12:13,1.13E+18
__We have a booming economy and working people are making gains that they haven__t seen in decades.__  Stuart Varney @foxandfriends,__we have a booming economy and working people are making gains that they haven__t seen in decades.__  stuart varney @foxandfriends,5/20/19 12:07,1.13E+18
Two Tweets missing from last batch probably a Twitter error. No time for a redo! Only the Dems get redos!,two tweets missing from last batch probably a twitter error. no time for a redo! only the dems get redos!,5/20/19 11:35,1.13E+18
.....was very good and highly professional to deal with - and if for any reason I didn__t like them I would have gone elsewhere....there was always plenty of money around and banks to choose from. They would be very happy to take my money. Fake News!,.....was very good and highly professional to deal with - and if for any reason i didn__t like them i would have gone elsewhere....there was always plenty of money around and banks to choose from. they would be very happy to take my money. fake news!,5/20/19 11:20,1.13E+18
The Failing New York Times (it will pass away when I leave office in 6 years) and others of the Fake News Media keep writing phony stories about how I didn__t use many banks because they didn__t want to do business with me. WRONG! It is because I didn__t need money. Very old,the failing new york times (it will pass away when i leave office in 6 years) and others of the fake news media keep writing phony stories about how i didn__t use many banks because they didn__t want to do business with me. wrong! it is because i didn__t need money. very old,5/20/19 11:20,1.13E+18
....fashioned but true. When you don__t need or want money you don__t need or want banks. Banks have always been available to me they want to make money. Fake Media only says this to disparage and always uses unnamed sources (because their sources don__t even exist)......,....fashioned but true. when you don__t need or want money you don__t need or want banks. banks have always been available to me they want to make money. fake media only says this to disparage and always uses unnamed sources (because their sources don__t even exist)......,5/20/19 11:20,1.13E+18
The Mainstream Media has never been as corrupt and deranged as it is today. FAKE NEWS is actually the biggest story of all and is the true ENEMY OF THE PEOPLE! That__s why they refuse to cover the REAL Russia Hoax. But the American people are wise to what is going on.....,the mainstream media has never been as corrupt and deranged as it is today. fake news is actually the biggest story of all and is the true enemy of the people! that__s why they refuse to cover the real russia hoax. but the american people are wise to what is going on.....,5/20/19 11:20,1.13E+18
....Now the new big story is that Trump made a lot of money and buys everything for cash he doesn__t need banks. But where did he get all of that cash? Could it be Russia? No I built a great business and don__t need banks but if I did they would be there...and DeutscheBank......,....now the new big story is that trump made a lot of money and buys everything for cash he doesn__t need banks. but where did he get all of that cash? could it be russia? no i built a great business and don__t need banks but if i did they would be there...and deutschebank......,5/20/19 11:20,1.13E+18
RT @LouDobbs: God Bless President Trump--- Iran's so called leaders must think they're dealing with Bush or Obama.  #MAGA #AmericaFirst #Do__,rt @loudobbs: god bless president trump--- iran's so called leaders must think they're dealing with bush or obama.  #maga #americafirst #do__,5/20/19 2:47,1.13E+18
The Mainstream Media hates to cover this! ://t.co/EMhAVWCjVf,the mainstream media hates to cover this! ://t.co/emhavwcjvf,5/20/19 2:32,1.13E+18
Starting Monday our great Farmers can begin doing business again with Mexico and Canada. They have both taken the tariff penalties off of your great agricultural product. Please be sure that you are treated fairly. Any complaints should immediately go to  @SecretarySonny Perdue!,starting monday our great farmers can begin doing business again with mexico and canada. they have both taken the tariff penalties off of your great agricultural product. please be sure that you are treated fairly. any complaints should immediately go to  @secretarysonny perdue!,5/20/19 2:29,1.13E+18
A great win for Brooks. Congratulations to a great champion! ://t.co/74z0n2icuA,a great win for brooks. congratulations to a great champion! ://t.co/74z0n2icua,5/20/19 2:16,1.13E+18
RT @realDonaldTrump: I will be interviewed by Steve Hilton tonight at 9:00 P.M. on @FoxNews. Enjoy!,rt @realdonaldtrump: i will be interviewed by steve hilton tonight at 9:00 p.m. on @foxnews. enjoy!,5/19/19 22:33,1.13E+18
Hard to believe that @FoxNews is wasting airtime on Mayor Pete as Chris Wallace likes to call him. Fox is moving more and more to the losing (wrong) side in covering the Dems. They got dumped from the Democrats boring debates and they just want in. They forgot the people.....,hard to believe that @foxnews is wasting airtime on mayor pete as chris wallace likes to call him. fox is moving more and more to the losing (wrong) side in covering the dems. they got dumped from the democrats boring debates and they just want in. they forgot the people.....,5/19/19 21:15,1.13E+18
....who got them there. Chris Wallace said __I actually think whether you like his opinions or not that Mayor Pete has a lot of substance...fascinating biography.__ Gee he never speaks well of me - I like Mike Wallace better...and Alfred E. Newman will never be President!,....who got them there. chris wallace said __i actually think whether you like his opinions or not that mayor pete has a lot of substance...fascinating biography.__ gee he never speaks well of me - i like mike wallace better...and alfred e. newman will never be president!,5/19/19 21:15,1.13E+18
I will be interviewed by Steve Hilton tonight at 9:00 P.M. on @FoxNews. Enjoy!,i will be interviewed by steve hilton tonight at 9:00 p.m. on @foxnews. enjoy!,5/19/19 20:39,1.13E+18
If Iran wants to fight that will be the official end of Iran. Never threaten the United States again!,if iran wants to fight that will be the official end of iran. never threaten the united states again!,5/19/19 20:25,1.13E+18
False reporting yesterday. __There are no plans to send migrants to Northern or Coastal Border facilities including Florida.__ @FoxNews  Not by airplanes or any other way. Our Country is FULL will not and can not take you in!,false reporting yesterday. __there are no plans to send migrants to northern or coastal border facilities including florida.__ @foxnews  not by airplanes or any other way. our country is full will not and can not take you in!,5/19/19 20:15,1.13E+18
Our Economy and Jobs Market is BOOMING the best in the World and in our Country__s history - and we have just started!,our economy and jobs market is booming the best in the world and in our country__s history - and we have just started!,5/19/19 19:54,1.13E+18
With the wonderful College University and other Graduations taking place all over the USA there has never been a better time than now to graduate. Best jobs market ever great housing and financing. Go out there work hard &amp; have a GREAT life. You deserve it. Congratulations!,with the wonderful college university and other graduations taking place all over the usa there has never been a better time than now to graduate. best jobs market ever great housing and financing. go out there work hard &amp; have a great life. you deserve it. congratulations!,5/19/19 19:48,1.13E+18
I will be interviewed by Steve Hilton tonight at 8:00 P.M. on @FoxNews. Enjoy!,i will be interviewed by steve hilton tonight at 8:00 p.m. on @foxnews. enjoy!,5/19/19 19:38,1.13E+18
Watched some of the Fake News Political Shows this morning and continue to be amazed at how every question is asked in the most negative way. The Mainstream Media should be ashamed of itself - But the good news is that the USA is wise to your game of dishonesty and deception!,watched some of the fake news political shows this morning and continue to be amazed at how every question is asked in the most negative way. the mainstream media should be ashamed of itself - but the good news is that the usa is wise to your game of dishonesty and deception!,5/19/19 18:50,1.13E+18
Never a fan of @justinamash a total lightweight who opposes me and some of our great Republican ideas and policies just for the sake of getting his name out there through controversy. If he actually read the biased Mueller Report __composed__ by 18 Angry Dems who hated Trump....,never a fan of @justinamash a total lightweight who opposes me and some of our great republican ideas and policies just for the sake of getting his name out there through controversy. if he actually read the biased mueller report __composed__ by 18 angry dems who hated trump....,5/19/19 13:55,1.13E+18
....he would see that it was nevertheless strong on NO COLLUSION and ultimately NO OBSTRUCTION...Anyway how do you Obstruct when there is no crime and in fact the crimes were committed by the other side? Justin is a loser who sadly plays right into our opponents hands!,....he would see that it was nevertheless strong on no collusion and ultimately no obstruction...anyway how do you obstruct when there is no crime and in fact the crimes were committed by the other side? justin is a loser who sadly plays right into our opponents hands!,5/19/19 13:55,1.13E+18
....Conditions drug prices down for first time in 51 years (&amp; soon will drop much further) Right to Try protecting your 2nd Amendment big Tax &amp; Reg Cuts 3.2 GDP Strong Foreign Policy &amp; much much more that nobody else would have been able to do. Our Country is doing GREAT!,....conditions drug prices down for first time in 51 years (&amp; soon will drop much further) right to try protecting your 2nd amendment big tax &amp; reg cuts 3.2 gdp strong foreign policy &amp; much much more that nobody else would have been able to do. our country is doing great!,5/19/19 12:49,1.13E+18
For all of the Fake News Sunday Political Shows whose bias &amp; dishonesty is greater than ever seen in our Country before please inform your viewers that our Economy is setting records with more people employed today than at any time in U.S. history our Military which....,for all of the fake news sunday political shows whose bias &amp; dishonesty is greater than ever seen in our country before please inform your viewers that our economy is setting records with more people employed today than at any time in u.s. history our military which....,5/19/19 12:49,1.13E+18
